modifie,ae_homeMemberState,ae_lei_name,ae_lei,ae_lei_cou_code,ae_lei_name_casp,ae_lei_casp,wp_url,wp_comments,wp_lastupdate
Austrian Financial Market Authority (FMA),AT,Skygate Network GmbH,984500BBFE52FE449926,AT,,,https://www.skygatetoken.at/wp-content/uploads/2025/01/WHITEPAPER-SKYGATE-MiCAR-Version-1-18.01.25-EN-DE.pdf,,20/01/2025
Austrian Financial Market Authority (FMA),AT,DGRX Sales GmbH,984500R35C7N1E698319,AT,,,www.desertgreener.io,,09/05/2025
Austrian Financial Market Authority (FMA),Austria,ATEG Capital FlexCo,529900B1HYZ5I6QQRL52,AT,,,https://ateg-capital.com/whitepaper/,,03/10/2025
Austrian Financial Market Authority (FMA),AT,GEMx AG,529900487EHBGI16LJ92,AT,,,https://www.emgemx.com,,26/03/2025
Austrian Financial Market Authority (FMA),AT,SC Steelcoin GmbH,529900OX94239BUDFN51,AT,,,https://steelcoin.com/,,27/06/2025
Austrian Financial Market Authority (FMA),AT,VISION web 3 Stiftung,984500EDC12H0D8FF851,CH,,,http://vision.now/,,18/06/2025
Austrian Financial Market Authority (FMA),AT,ZKsync Association - Ein Verein zur Foerderung des digitalen Oekosystems ZKsync e.V.,529900SV858GPLFCQK64,AT,,,https://docs.zknation.io/legal/zk-token-mica-white-paper ,,16/10/2025
Austrian Financial Market Authority (FMA),AT,StarkWare Industries Ltd,254900OKK1G0RL5Q9B59,IL,,,https://starkware.co/,,10/10/2025
Cyprus Securities and Exchange Commission (CySEC),CY,Abloxx Token Ltd.,,,,,https://abloxx.com/en/details,,25/03/2025
Cyprus Securities and Exchange Commission (CySEC),CY,Falu Brick Commerce Limited,,,,,https://xyo.network/papers/mica-white-paper,,13/08/2025
Cyprus Securities and Exchange Commission (CySEC),CY,Falu Brick Commerce Limited,,,,,xl1-mica-white-paper.pdf,,21/08/2025
Cyprus Securities and Exchange Commission (CySEC),CY,Planck Network ($PLANCK),,,,,https://plancknetwork.com/whitepaper.pdf ,,17/10/2025
Czech National Bank (CNB),CZ,APF DIGITAL AGRIFUND CR s.r.o.,,CZ,,,https://verdanteurope.com/site/assets/files/1172/apf_digital_agrifund_cr_crypto-asset_white_paper_eng.pdf,,08/08/2025
Czech National Bank (CNB),CZ,TimberChain s.r.o.,,CZ,,,https://timberchain.io/TIMBER2026_Whitepaper.pdf,WP link pending,07/11/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-bitcoin-ffg-v15wlzjmf/,,31/03/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-book-of-meme-ffg-jqch4zrfb/,,31/03/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-popcat-ffg-cplckvt11/,,31/03/2025
Federal Financial Supervisory Authority (BaFin),DE,CausisIntel Software GmbH,,,,,https://bitscrunch.com/mica-whitepaper.pdf,,03/04/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-academic-labs-ffg-65jz3c66z/,,14/04/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-melania-meme-ffg-tc417fplr/,,14/04/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-fartcoin-ffg-z673vt588/,,22/04/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-litecoin-ffg-d74jz1vrd/,,22/04/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-ethereum-ffg-d5rg2fhh0/,,05/05/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-goatseus-maximus-ffg-7fs1wx5vk,,05/05/2025
Federal Financial Supervisory Authority (BaFin),DE,Augmented Robotics GmbH,,,,,https://projecthorus.ai/wp-content/uploads/2025/05/ProjectHorusX_Whitepaper.pdf,,07/05/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-bio-ffg-TBR0XDRN8,,12/05/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-ai16z-ffg-8sqn5vkwh,,10/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-dogwifhat-ffg-10g31sk86/,,10/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-official-trump-ffg-ljdpgnxxk/,,15/06/2025
Federal Financial Supervisory Authority (BaFin),DE,tokenforge GmbH,52990019QB3NF3E16D03,DE,,,https://www.tokenforge.io/tkfg-micar-whitepaper,,16/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-ethereum-classic-ether-ffg-dgmqmfzd4/,,16/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-moo-deng-ffg-h3x85bk7m/,,16/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-swarms-ffg-30kcvxpwp/,,16/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-vine-coin-ffg-b4fw49n5p/,,16/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-peanut-the-squirrel-ffg-75d0kj7wn/,,26/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-pudgy-penguins-ffg-13jbpt88t/,,26/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-berachain-bera-ffg-l7xqxln44/,,30/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-echelon-prime-ffg-1vj02jbzn/,,30/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-toshi-ffg-wt9gj1k9r/,,30/06/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-world-of-dypians-ffg-gmb92084j/,,07/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-test-griffain-com-ffg-qxn32wlr2/,,07/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-mog-coin-ffg-c4044kdrd/,,07/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-binance-coin-ffg-8n2vxjkb1/,,07/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-kip-protocol-ffg-8cjxl9l2f/,,22/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-magic-eden-ffg-7987r7s6h/,,22/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-virtual-protocol-ffg-7wmbv0r29/,,22/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-pump.fun-ffg-c2f189jnl/,,22/07/2025
Federal Financial Supervisory Authority (BaFin),DE,AB Foundation,,,,,https://ab.org/files/ab-mica-whitepaper.pdf,,31/07/2025
Federal Financial Supervisory Authority (BaFin),DE,Nobody Studios Inc,,,,,https://nobodysausage.club/micar-whitepaper,,06/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-tokenbot-ffg-b9bf88zxp/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-zora-ffg-m4dcvm90d/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-fai-ffg-71zs4mw47/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-keyboard-cat-ffg-nftd780qf/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-edge-ffg-jg63f041q/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-venice-token-ffg-p0sd47m0w/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-doginme-ffg-cvsl6qhbd/,,11/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-cookie-dao-ffg-dbrtw3ff8/,,12/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-b3-ffg-bplsknpd9/,,12/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-wayfinder-prompt-ffg-3dff12gsv/,,13/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-lagrange-ffg-zrh17cf3v/,,13/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-horizen-ffg-T9QL1ZT5D/,,13/08/2025
Federal Financial Supervisory Authority (BaFin),DE,greenkeeper GmbH,391200S2SQD4RY3IGF54,DE,,,https://greenkeeper.eco/gft-whitepaper,,13/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-spark-ffg-gs4h3vsb1/,,14/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-sonic-ffg-7jbmlcwcr/,,14/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-space-and-time-ffg-qstzk3plv/,,14/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-euler-ffg-bjsllnx42/,,22/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-treehouse-ffg-7pq1242p3/,,22/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-mamo-ffg-4wxhprnh8/,,22/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-bankrcoin-ffg-6xspzjjtx/,,22/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-happycats-ffg-txfj91ww6/,,25/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-home-ffg-9r78fgdx0/,,25/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-magic-internet-money-ffg-rqpcrn3vn/,,25/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-metaplex-ffg-2fx0h8t88/,,28/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-jito-staked-sol-ffg-qf1g0xxmm/,,28/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-researchcoin-ffg-fdqm0jpzp/,,28/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-succinct-ffg-1zz7h452n/,,28/08/2025
Federal Financial Supervisory Authority (BaFin),DE,Happy Fair Pte. Ltd.,984500C362D275FA3E43,SG,,,https://uxlink.io/docs/micar-whitepaper.pdf ,,29/08/2025
Federal Financial Supervisory Authority (BaFin),DE,zkVerify Foundation,254900YN0N9Y7NYQTF19,KY,,,https://web-assets.zkverify.io/file/vfy-web-assets/VFY+MiCAR+White+Paper.pdf,,01/09/2025
Federal Financial Supervisory Authority (BaFin),DE,Crypto Risk Metrics GmbH,39120077M9TG0O1FE242,DE,,,https://crypto-risk-metrics.com/en/white-paper-dydx-ffg-1hzhk551m/,,02/09/2025
Federal Financial Supervisory Authority (BaFin),DE,CoreTech Software Solutions LLC,984500CB106AEEE4B489,US,,,https://davincoin.com/whitepaper,,06/09/2025
Federal Financial Supervisory Authority (BaFin),DE,OneFootball Capital GmbH,5299004LKSX92NLD9F50,DE,,,https://promo.onefootball.com/legal/whitepaper,,29/09/2025
Federal Financial Supervisory Authority (BaFin),DE,tokenforge GmbH,52990019QB3NF3E16D03,DE,,,https://www.tokenforge.io/tkfg-micar-whitepaper,,12/10/2025
Federal Financial Supervisory Authority (BaFin),DE,The Horizen Foundation,25490025UDB7IZN7JM76,KY,,,https://downloads.horizen.io/file/web-assets/ZEN+MiCAR+White+Paper+v3.1.pdf,,24/11/2025
Finanstilsynet,DK,SPK Company Ltd.,,VG,,,https://docs.spark.fi/mica,,20/08/2025
Finanstilsynet,DK,Stiftung Concordium (Concordium Foundation),,CH,,,https://cdn.prod.website-files.com/67d7fbcd510cf4a3a6267957/6881ee1e2753650f0ef3a997_White%20paper%20-%20Concordium%20Foundation%20-%20CCD-1.pdf,,19/05/2025
Estonian Financial Supervision Authority (EFSA),EE,Hitower Labs OÜ,98450096AADAF7K4BB63,,,,https://cdn.prod.website-files.com/6826f0f370fa3a3bbd09d833/68f0aa9ecd7631b0590550b8_Annex%201_HITO%20White%20Paper_12.09.2025.docx%20(1).pdf,,16/10/2025
Estonian Financial Supervision Authority (EFSA),EE,ChartTower Corp. OÜ,,,,,https://ctc-corp.eu/ctc-whitepaper/,,16/10/2025
Comisión Nacional del Mercado de Valores (CNMV),ES,OUT OF OFFICE GAMES S.L.,,ES,,ES,https://www.tripleogames.com/whitepaper.pdf,,26/03/2025
Comisión Nacional del Mercado de Valores (CNMV),ES,"DELOREAN TECHNOLOGIES GLOBAL, INC.",,ES,,,www.deloreanlabs.com,,07/07/2025
Comisión Nacional del Mercado de Valores (CNMV),ES,BONDEX ECOSYSTEM LTD,,VG,,,https://bdx.blob.core.windows.net/cms/20250730_ENG_White%20Paper_BONDEX.pdf,,21/10/2025
Comisión Nacional del Mercado de Valores (CNMV),ES,BILLIONS,,CH,,,https://billions.network,,14/10/2025
Comisión Nacional del Mercado de Valores (CNMV),ES,NOOTTOOLS,,ES,,,https://noottools.io,,23/10/2025
Finanssivalvonta (FIN-FSA),FI,Number Go Up Technologies,,FI,,,https://www.ngut.eu/whitepapers/SWAN.html,,10/02/2025
Finanssivalvonta (FIN-FSA),FI,Punta Parana Foundation,,FI,,,https://doublezero.xyz/whitepaper-mica.pdf,,31/03/2025
Finanssivalvonta (FIN-FSA),FI,Gevulot Oy,,FI,,,https://zkcloud.com/whitepaper,The token has been renamed. New name is Zenith and the new ticker $ZTH . Previous name ZkCloud and previous ticker $PROOF.,06/08/2025
Finanssivalvonta (FIN-FSA),FI,InvestTWLGF Oy,,FI,,,https://twlgf.com/twlgf-kryptovaran-kuvaus-twlgf-crypto-asset-description/,,19/08/2025
Finanssivalvonta (FIN-FSA),FI,Investlitiumlic Oy,,FI,,,https://www.litiumlic.com/litiumlic-kryptovaran-kuvaus-litiumlic-crypto-asset-description/,,25/08/2025
Autorité des Marchés Financiers (AMF),FR,Obol Association,506700PRZ3EHG85K6E08,CH,,,https://drive.google.com/file/d/1hTtnmVZkGxhJ8xYAS4PE6Q6tru9kKFW4/view?usp=sharing,"Il a été procédé à un niveau de revue conforme à ce que certains de nos homologues nous ont indiqué avoir, et conforme à la réponse que nous a apportée l’ESMA par ailleurs.",27/02/2025
Autorité des Marchés Financiers (AMF),FR,NAEST ,,FR,,,https://naest.gitbook.io/wp-fr ,The notification that we have received obviously and evidently does not comply with the requirements of the MiCA regulation (missing significant elements and/or a white paper which obviously and evidently does not comply in terms of form and/or content ,27/02/2025
Autorité des Marchés Financiers (AMF),FR,NAEST,,FR,,,www.naest.io/whitepaper,,17/03/2025
Autorité des Marchés Financiers (AMF),FR,METALSKIN TECHNOLOGIES SAS,969500HV40KFVGDKY734,FR,,,https://metalskin.gitbook.io/,,16/04/2025
Autorité des Marchés Financiers (AMF),FR,Crypto Blockchain Industries SA,984500D2AF7044A3S764,FR,,,https://footballatalphaverse.com/,,06/06/2025
Autorité des Marchés Financiers (AMF),FR,Obol Association,506700PRZ3EHG85K6E08,CH,,,https://obol.org/mica.pdf,WP v2: Admission to Trading,19/06/2025
Autorité des Marchés Financiers (AMF),FR,CheerBitcoin SASU,9695002O8ZCCK9IHQ969,FR,,,"https://drive.google.com/file/d/1IrTRXdr4w8HKdfKBxHZHMJDhBTDyFysM/view?usp=sharing

https://drive.google.com/file/d/11oWkYWhXIZTSVMDCVV2pC3wDeFTJz3QZ/view?usp=sharing",First submitted by email in february 2024 – update (MiCA) 2025,19/06/2025
Autorité des Marchés Financiers (AMF),FR,"ABC Labs, LLC",,US,"Payward Europe Solutions Limited (trading as ""Kraken"")",254900641D8KNHUZYX24 ,https://www.abclabs.co/ ,,03/09/2025
Autorité des Marchés Financiers (AMF),FR,"Definitive Finance, Inc.",,PA,Revolut Digital Assets Europe Ltd,549300ET4IUR6RCZOL84,https://docs.definitive.fi/platform/edge-token,,03/09/2025
Autorité des Marchés Financiers (AMF),FR,CheerBitcoin SASU,9695002O8ZCCK9IHQ969,FR,,,"https://drive.google.com/file/d/1DUmluyeGiuYCtPGvwXs_5Gkdd_NrTAFj/view?usp=drive_link

https://drive.google.com/file/d/1jyCln0cYYT47PdF6oufM_PlMfdRHaHWF/view?usp=drive_link","Notification by mail the 18th of June 2025.

THIS IS A MODIFICATION",08/10/2025
Autorité des Marchés Financiers (AMF),FR,"ABC Labs, LLC",,US,"Payward Europe Solutions Limited (trading as ""Kraken"")",254900641D8KNHUZYX24 ,https://storage.reserve.org/cfb-whitepaper.pdf,URL UPDATE,08/10/2025
Autorité des Marchés Financiers (AMF),FR,"Definitive Finance, Inc.",,PA,Revolut Digital Assets Europe Ltd,549300ET4IUR6RCZOL84,https://docs.definitive.fi/references/mica-whitepaper,URL UPDATE,08/10/2025
Autorité des Marchés Financiers (AMF),FR,"Not applicable: Issuer of ANITA is not identified; Moonlabs, as applicant, is notifying admission to trading on its behalf pursuant to Article 4 of MiCA",,,,,https://anita.ink/micawp,,08/10/2025
Autorité des Marchés Financiers (AMF),FR,Deblock SAS,254900XTUI35BGIBXP21,FR,Deblock SAS,254900XTUI35BGIBXP21,,URL Not yet published,08/10/2025
Autorité des Marchés Financiers (AMF),FR,"ABC Labs, LLC",7404987 (US Deleware File Number),US,"Payward Europe Solutions Limited (trading as ""Kraken"")",254900641D8KNHUZYX24 ,https://storage.reserve.org/cfb-whitepaper-v2.pdf,UPDATE,14/11/2025
Autorité des Marchés Financiers (AMF),FR,Crypto Blockchain Industries SA,984500D2AF7044A3S764,FR,,,emojimarbledash.com,"Initial submission. As the game hasn't been revealed to the public yet, the url has been provided but will not be accessible before January the 5th, 2026",14/11/2025
Autorité des Marchés Financiers (AMF),FR,Gensyn Network Ltd,2187906,VG,,,www.gensynfoundation.org,"The AI Token white paper is prepared under Article 6 of Regulation (EU) 2023/1114 (MiCA) and concerns a utility token providing payments, staking, and governance functionalities within the Gensyn Protocol.The offeror and issuer of the crypto-asset is Gensyn Network Ltd, a British Virgin Islands Business Company, with Gensyn Foundation (Caymand Islands) acting as parent entity responsible for ecosystem governance and treasury management. The white paper is notified to the AMF as the Home Competent Authority. ",15/11/2025
Central Bank of Ireland (CBI),IE,VeChain Foundation San Marino S.r.l.,5299001UWKNB61VZCT67,SM,,,https://vechain.org/legal-and-policy/,,13/03/2025
Central Bank of Ireland (CBI),IE,VeChain Foundation San Marino S.r.l.,5299001UWKNB61VZCT67,SM,,,https://vechain.org/legal-and-policy/,,13/03/2025
Central Bank of Ireland (CBI),IE,Giza Association,,CH,,,https://www.gizaprotocol.ai/mica.pdf,,24/03/2025
Central Bank of Ireland (CBI),IE,Impossible Cloud Network Foundation,,CH,,,https://console.impossiblecloud.com/static/icn/250325_ICNT_White_Paper_CBI_Notification_(ID_3219157).pdf,,01/04/2025
Central Bank of Ireland (CBI),IE,Subspace Foundation,,CH,,,https://subspace.foundation/ai3-mica-whitepaper,,24/04/2025
Central Bank of Ireland (CBI),IE,Subsquid Labs GmbH,,CH,,,http://sqd.ai/mica,,20/05/2025
Central Bank of Ireland (CBI),IE,Walrus Foundation,,PA,,,www.walrus.xyz/wal-token/mica,,03/06/2025
Central Bank of Ireland (CBI),IE,Big Bang Studio,,KY,,,https://docs.defi.app/knowledge-base/reference/audits,,05/06/2025
Central Bank of Ireland (CBI),IE,Risk Labs,,US,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/b3e9c34487d21636dc43c7b29e2bafde18eebe92.pdf?_gl=1*4wh0jy*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/3c23484b450dff6bba33cd0a160e3d10db9cfc27.pdf?_gl=1*8j89i9*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/057858acf9513fa6c2adde4b8fc34a2b46542cac.pdf?_gl=1*19hi82m*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/50d26048ea357f6c90a533ca75aa9fb1a572548c.pdf?_gl=1*1he22u7*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/0e20993362fd117f583c1c8012961cc5fcd54d21.pdf?_gl=1*fajgoj*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Bera Chain Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/8eb60af8df15ce842790f51f08a57b8c2e33cde8.pdf?_gl=1*1s1yi1u*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
